Series ID,Category,Train Size,Test Size,Model,Train Time (s),Predict Time (s),Trend Strength,Seasonality Strength,Noise Level,MAE,RMSE,MAPE,sMAPE
M22957,Demographic,306,18,ARIMA,0.1643309593200683,0.0165038108825683,0.9973192459187872,0.9236290966253292,28.431342184347145,163.91208928403395,196.67410864183825,2.3232557559477263,2.3465025438340907
M22957,Demographic,306,18,SARIMA,0.4207849502563476,0.005059003829956,0.9973192459187872,0.9236290966253292,28.431342184347145,230.20734926064225,273.86272844766467,3.2513430681082727,3.327104763221258
M22957,Demographic,306,18,Holt-Winters,0.0794839859008789,0.0038409233093261,0.9973192459187872,0.9236290966253292,28.431342184347145,215.56361962709263,259.7911370472385,3.0422491753765675,3.1102898244428094
M22957,Demographic,306,18,DLM,0.1580550670623779,0.001828908920288,0.9973192459187872,0.9236290966253292,28.431342184347145,271.0379757483445,323.1725926576735,3.8265955000714937,3.932542562937236
M22957,Demographic,306,18,RNN,4.569347143173218,2.765939950942993,0.9973192459187872,0.9236290966253292,28.431342184347145,6981.488746775522,6983.858651396727,99.916321650483,199.66556851617636
M22957,Demographic,306,18,LSTM,7.576932191848755,5.558149099349976,0.9973192459187872,0.9236290966253292,28.431342184347145,6986.445251885388,6988.827762341782,99.9871003368204,199.9484127904558
M22957,Demographic,306,18,GRU,6.0522119998931885,3.5636789798736572,0.9973192459187872,0.9236290966253292,28.431342184347145,6985.973092269566,6988.361772305989,99.98025304131956,199.92103947219232
M22957,Demographic,306,18,TCN,10.505260944366457,1.353464126586914,0.9973192459187872,0.9236290966253292,28.431342184347145,137.68233506944455,161.96388855246246,1.9559741818470575,1.9685251178578431
M23155,Demographic,306,18,ARIMA,0.0528039932250976,0.0051279067993164,0.9934467129997554,0.6162495845005262,19.639541995385212,34.18896981522388,38.13268381733362,0.8106962192207671,0.8126208500916585
M23155,Demographic,306,18,SARIMA,0.9568569660186768,0.0063259601593017,0.9934467129997554,0.6162495845005262,19.639541995385212,27.918154830581493,36.1736765197098,0.6606136311959792,0.6641060929466823
M23155,Demographic,306,18,Holt-Winters,0.0764050483703613,0.0021061897277832,0.9934467129997554,0.6162495845005262,19.639541995385212,27.95114829870191,35.93605673374317,0.6614534416475814,0.6648508173012473
M23155,Demographic,306,18,DLM,0.1204028129577636,0.0020608901977539,0.9934467129997554,0.6162495845005262,19.639541995385212,53.05457228340376,63.27435209937191,1.2546715674239302,1.2658747035649691
M23155,Demographic,306,18,RNN,6.0795347690582275,2.308040142059326,0.9934467129997554,0.6162495845005262,19.639541995385212,4203.403743602965,4203.561913804755,99.85166201279648,199.40755661552777
M23155,Demographic,306,18,LSTM,5.901206016540527,2.6770100593566895,0.9934467129997554,0.6162495845005262,19.639541995385212,4209.066429169444,4209.222755947633,99.98622444451748,199.94490990449697
M23155,Demographic,306,18,GRU,4.733292102813721,1.8056659698486328,0.9934467129997554,0.6162495845005262,19.639541995385212,4208.607984898621,4208.766192500178,99.97529020193944,199.9011998513876
M23155,Demographic,306,18,TCN,9.039419174194336,0.8366730213165283,0.9934467129997554,0.6162495845005262,19.639541995385212,25.886677517361175,32.25136671693225,0.6173363500348481,0.6151908619422906
M23156,Demographic,306,18,ARIMA,0.0441710948944091,0.0043940544128417,0.968983774278392,0.275775715288272,16.783611039888918,17.494431705812556,19.873343497968992,1.2849125866353184,1.2742943479321598
M23156,Demographic,306,18,SARIMA,0.7429251670837402,0.002753734588623,0.968983774278392,0.275775715288272,16.783611039888918,21.022871207234644,22.53774352735606,1.538720713418957,1.5252379592995862
M23156,Demographic,306,18,Holt-Winters,0.0592219829559326,0.002357006072998,0.968983774278392,0.275775715288272,16.783611039888918,16.66908730544967,17.77506663961561,1.2210014900524062,1.212570763348976
M23156,Demographic,306,18,DLM,0.0896639823913574,0.0010459423065185,0.968983774278392,0.275775715288272,16.783611039888918,9.435078539036123,11.399870044202869,0.6919541299980176,0.6884689239055847
M23156,Demographic,306,18,RNN,3.1082608699798584,1.57041597366333,0.968983774278392,0.275775715288272,16.783611039888918,1359.0166463851929,1359.0490576572022,99.44025583548316,197.7736280166044
M23156,Demographic,306,18,LSTM,3.5023350715637207,1.986412048339844,0.968983774278392,0.275775715288272,16.783611039888918,1365.5882493042284,1365.622291055297,99.92099373847338,199.68434693521223
M23156,Demographic,306,18,GRU,4.5570361614227295,2.229098081588745,0.968983774278392,0.275775715288272,16.783611039888918,1365.0570520096355,1365.0908224393615,99.88216739314797,199.529520538493
M23156,Demographic,306,18,TCN,8.887508153915405,0.8705809116363525,0.968983774278392,0.275775715288272,16.783611039888918,33.31120469835069,35.11623374895342,2.4415087815602097,2.408767484448377
M23325,Demographic,306,18,ARIMA,0.0192718505859375,0.0013103485107421,0.9253417942000728,0.6410369706227375,15.240885022711009,15.915279950131954,18.731044861686005,1.366522068361825,1.3542853757799314
M23325,Demographic,306,18,SARIMA,0.449404239654541,0.0024547576904296,0.9253417942000728,0.6410369706227375,15.240885022711009,14.494204561732976,17.503850304881794,1.233940755603561,1.2436292960092594
M23325,Demographic,306,18,Holt-Winters,0.0478310585021972,0.0015978813171386,0.9253417942000728,0.6410369706227375,15.240885022711009,12.168968817150333,15.531058594886332,1.0347634393269936,1.0401383390823593
M23325,Demographic,306,18,DLM,0.0618119239807128,0.0009758472442626,0.9253417942000728,0.6410369706227375,15.240885022711009,13.5630025296721,16.592516023496586,1.1543044036114565,1.163209364802296
M23325,Demographic,306,18,RNN,2.815263032913208,1.5154342651367188,0.9253417942000728,0.6410369706227375,15.240885022711009,1163.8877834108143,1163.952090651747,99.348784557746,197.4120453559049
M23325,Demographic,306,18,LSTM,3.4456331729888916,3.0829617977142334,0.9253417942000728,0.6410369706227375,15.240885022711009,1171.1843950505888,1171.2495699245355,99.97158003791075,199.88641100786444
M23325,Demographic,306,18,GRU,4.620366096496582,2.019547939300537,0.9253417942000728,0.6410369706227375,15.240885022711009,1169.4477054172094,1169.514998114972,99.8232172269212,199.2947111963108
M23325,Demographic,306,18,TCN,6.543273210525513,0.7927329540252686,0.9253417942000728,0.6410369706227375,15.240885022711009,21.255057779947883,23.680494560334104,1.8232009556675948,1.8029255048369393
M23576,Demographic,154,18,ARIMA,0.019428014755249,0.0013899803161621,0.998060510442082,0.7123334981428167,17.615931002901743,102.91968762569826,117.72251608561882,1.6253479172593122,1.6427255708577726
M23576,Demographic,154,18,SARIMA,0.2945578098297119,0.001692771911621,0.998060510442082,0.7123334981428167,17.615931002901743,39.241872764541114,45.278473238130665,0.6212349747624926,0.6236541458744457
M23576,Demographic,154,18,Holt-Winters,0.0356318950653076,0.0010061264038085,0.998060510442082,0.7123334981428167,17.615931002901743,38.87017713542567,44.906438116949786,0.615309541549396,0.6176799450953322
M23576,Demographic,154,18,DLM,0.0491249561309814,0.0010221004486083,0.998060510442082,0.7123334981428167,17.615931002901743,109.26913479936962,122.03339430154716,1.7271048789956789,1.7458199387466438
M23576,Demographic,154,18,RNN,2.713787794113159,3.0844998359680176,0.998060510442082,0.7123334981428167,17.615931002901743,6298.751272388628,6299.00403103189,99.95638108262511,199.82560455924892
M23576,Demographic,154,18,LSTM,4.836397171020508,1.9147770404815672,0.998060510442082,0.7123334981428167,17.615931002901743,6301.404450266724,6301.655455904587,99.99851405062476,199.99213839707545
M23576,Demographic,154,18,GRU,5.550851106643677,1.5561158657073977,0.998060510442082,0.7123334981428167,17.615931002901743,6300.789870365625,6301.044948563169,99.98869732933274,199.95480377373423
M23576,Demographic,154,18,TCN,6.164969205856323,0.9274370670318604,0.998060510442082,0.7123334981428167,17.615931002901743,167.7429076788195,397.49946972084206,2.6488607004291542,2.860539133841109
M23595,Demographic,432,18,ARIMA,0.0711250305175781,0.0046288967132568,0.9992686388246864,0.2215261154256933,53.13752463658436,115.51707797953804,138.0932293894884,0.9599961529009065,0.966245512758332
M23595,Demographic,432,18,SARIMA,1.3642570972442627,0.0077459812164306,0.9992686388246864,0.2215261154256933,53.13752463658436,188.7976438978419,212.50986727105513,1.569947443692138,1.5856696726473096
M23595,Demographic,432,18,Holt-Winters,0.1050570011138916,0.0022661685943603,0.9992686388246864,0.2215261154256933,53.13752463658436,113.28624603256492,148.69015320963248,0.9417509532061352,0.9371976644028078
M23595,Demographic,432,18,DLM,0.1614630222320556,0.0041711330413818,0.9992686388246864,0.2215261154256933,53.13752463658436,382.9765070514056,407.56722241391566,3.180086758443147,3.238207562147096
M23595,Demographic,432,18,RNN,4.713379144668579,1.5996780395507812,0.9992686388246864,0.2215261154256933,53.13752463658436,11985.832336607044,11986.602281989435,99.92108801792908,199.68460335957667
M23595,Demographic,432,18,LSTM,3.380882978439331,1.5888898372650146,0.9992686388246864,0.2215261154256933,53.13752463658436,11994.664434570372,11995.434737361084,99.99471960314912,199.97888084585136
M23595,Demographic,432,18,GRU,3.864327907562256,1.7700788974761963,0.9992686388246864,0.2215261154256933,53.13752463658436,11989.680737358794,11990.44997133896,99.9531787320464,199.8128037962378
M23595,Demographic,432,18,TCN,6.55872106552124,0.6179420948028564,0.9992686388246864,0.2215261154256933,53.13752463658436,104.7019635937498,124.63517350385494,0.8705503117338127,0.8751119215907673
M23611,Demographic,334,18,ARIMA,0.0197639465332031,0.0013039112091064,0.8732259673708527,0.9165754175225852,345.7471426996223,670.0778139132694,756.1315607570469,12.564657339769344,11.711606756097265
M23611,Demographic,334,18,SARIMA,0.4535372257232666,0.0020108222961425,0.8732259673708527,0.9165754175225852,345.7471426996223,1038.3652175448417,1119.0611348531386,18.506479457881262,20.453418923789332
M23611,Demographic,334,18,Holt-Winters,0.0530393123626709,0.0020029544830322,0.8732259673708527,0.9165754175225852,345.7471426996223,1538.6494997998152,1633.8157841475238,27.99209335262133,33.14763328101924
M23611,Demographic,334,18,DLM,0.0593352317810058,0.0009868144989013,0.8732259673708527,0.9165754175225852,345.7471426996223,1411.938771290355,1515.0664745936888,25.64563782871684,30.016318149645677
M23611,Demographic,334,18,RNN,2.6775989532470703,1.4589638710021973,0.8732259673708527,0.9165754175225852,345.7471426996223,5566.193294379357,5594.499461509775,99.90138561408172,199.60595602706965
M23611,Demographic,334,18,LSTM,3.0147769451141357,1.48592209815979,0.8732259673708527,0.9165754175225852,345.7471426996223,5569.925331847447,5598.227617786335,99.96871251333258,199.8749023518376
M23611,Demographic,334,18,GRU,3.696953773498535,1.9413001537323,0.8732259673708527,0.9165754175225852,345.7471426996223,5570.353472010868,5598.644289184822,99.97666382093284,199.9066924875224
M23611,Demographic,334,18,TCN,6.6774232387542725,0.6142957210540771,0.8732259673708527,0.9165754175225852,345.7471426996223,503.52397014756946,585.4888923363529,9.411792357532892,8.92158798492438
M23621,Demographic,184,18,ARIMA,0.0220670700073242,0.0017218589782714,0.693367666786949,0.2428648638911755,202.96235589853345,249.88122708276785,294.47413769202575,4.310612538760201,4.294056876762591
M23621,Demographic,184,18,SARIMA,0.2806367874145508,0.0023469924926757,0.693367666786949,0.2428648638911755,202.96235589853345,242.27466097679604,293.4200792989899,4.180032484962745,4.160919871841886
M23621,Demographic,184,18,Holt-Winters,0.037628173828125,0.0011000633239746,0.693367666786949,0.2428648638911755,202.96235589853345,217.83161406718307,264.04268399033856,3.7625493961216447,3.745428731684022
M23621,Demographic,184,18,DLM,0.0281720161437988,0.0009920597076416,0.693367666786949,0.2428648638911755,202.96235589853345,251.1532154156583,299.7619977374828,4.298517364803935,4.313117324311936
M23621,Demographic,184,18,RNN,2.486459970474243,1.3884680271148682,0.693367666786949,0.2428648638911755,202.96235589853345,5865.0592552774715,5872.315483235307,99.987615255712,199.9104277324833
M23621,Demographic,184,18,LSTM,3.064219236373902,1.8194329738616943,0.693367666786949,0.2428648638911755,202.96235589853345,5865.053877388378,5872.338981356058,99.98697633540208,199.9479179900649
M23621,Demographic,184,18,GRU,4.581484794616699,1.9217679500579832,0.693367666786949,0.2428648638911755,202.96235589853345,5864.988420743021,5872.269095965801,99.9859422373669,199.94378744400737
M23621,Demographic,184,18,TCN,10.63689112663269,0.7678399085998535,0.693367666786949,0.2428648638911755,202.96235589853345,234.72516959201383,293.62673242577506,4.0670687471347025,4.036118417794298
M23648,Demographic,184,18,ARIMA,0.0248210430145263,0.0031890869140625,0.7661486263793787,0.1402798736332331,148.41464018729047,230.24049699085157,298.15335123177687,3.4017792880812325,3.323064512732609
M23648,Demographic,184,18,SARIMA,0.3414700031280517,0.0022749900817871,0.7661486263793787,0.1402798736332331,148.41464018729047,244.1149388970269,310.5291095163793,3.6025437150155297,3.5176093511218887
M23648,Demographic,184,18,Holt-Winters,0.0413489341735839,0.0011649131774902,0.7661486263793787,0.1402798736332331,148.41464018729047,208.7006245017221,280.12142537915,3.076680264432018,3.016197690006663
M23648,Demographic,184,18,DLM,0.0278511047363281,0.0010950565338134,0.7661486263793787,0.1402798736332331,148.41464018729047,237.8707711184838,304.8218714448944,3.509654126554962,3.429579037857127
M23648,Demographic,184,18,RNN,3.888967037200928,2.670785903930664,0.7661486263793787,0.1402798736332331,148.41464018729047,6928.379872055563,6933.100795460256,99.98347154106092,199.93390406036264
M23648,Demographic,184,18,LSTM,4.8820343017578125,1.8251569271087649,0.7661486263793787,0.1402798736332331,148.41464018729047,6928.744611521608,6933.470302636109,99.9886708446337,199.9546923915457
M23648,Demographic,184,18,GRU,4.685621023178101,2.401569128036499,0.7661486263793787,0.1402798736332331,148.41464018729047,6929.179725261244,6933.913146521243,99.99484259094812,199.97937204043612
M23648,Demographic,184,18,TCN,10.658713817596436,1.2725622653961182,0.7661486263793787,0.1402798736332331,148.41464018729047,213.38192791666657,273.5674240311698,3.1188655039724185,3.0818311339844757
M23746,Demographic,184,18,ARIMA,0.036323070526123,0.0023748874664306,0.921611270306453,0.0511350107377278,154.62460656754456,245.51378545194825,313.0763064377415,3.7639536950811023,3.8202823019910896
M23746,Demographic,184,18,SARIMA,0.5922420024871826,0.0124430656433105,0.921611270306453,0.0511350107377278,154.62460656754456,228.66903688616216,277.6927539260401,3.5545230817880755,3.5579238371813564
M23746,Demographic,184,18,Holt-Winters,0.1374893188476562,0.0346581935882568,0.921611270306453,0.0511350107377278,154.62460656754456,217.55004293332777,282.14699683279895,3.355266596465773,3.381380061451511
M23746,Demographic,184,18,DLM,0.112466812133789,0.0059690475463867,0.921611270306453,0.0511350107377278,154.62460656754456,238.29521855992627,309.98005573748196,3.642784549114289,3.706369925323704
M23746,Demographic,184,18,RNN,3.1496729850769043,1.5365519523620603,0.921611270306453,0.0511350107377278,154.62460656754456,6402.410369585618,6409.626230743798,99.99137732087846,199.9501764287675
M23746,Demographic,184,18,LSTM,3.324981212615967,2.0405569076538086,0.921611270306453,0.0511350107377278,154.62460656754456,6402.13734061337,6409.338562141682,99.98733160886162,199.9493360684679
M23746,Demographic,184,18,GRU,4.258677959442139,1.7150719165802002,0.921611270306453,0.0511350107377278,154.62460656754456,6402.682940802473,6409.873528869386,99.99602935766292,199.98411998714496
M23746,Demographic,184,18,TCN,7.617846965789795,0.9173619747161864,0.921611270306453,0.0511350107377278,154.62460656754456,249.80827271701395,346.23086759200424,3.7835825728236663,3.888250725742555
M23786,Demographic,334,18,ARIMA,0.0617792606353759,0.004235029220581,0.7585138631047627,0.5164970560190667,252.8707389803964,405.3854697209813,471.3596304704689,7.838618224525668,8.136036888676067
M23786,Demographic,334,18,SARIMA,0.4947688579559326,0.0026891231536865,0.7585138631047627,0.5164970560190667,252.8707389803964,617.0193899934602,706.7215607664585,11.82110552362721,12.780397880970126
M23786,Demographic,334,18,Holt-Winters,0.0558760166168212,0.0027790069580078,0.7585138631047627,0.5164970560190667,252.8707389803964,866.5157421847894,954.9412016281714,16.71705876015462,18.55719201254842
M23786,Demographic,334,18,DLM,0.0652649402618408,0.0055859088897705,0.7585138631047627,0.5164970560190667,252.8707389803964,846.8438035420064,928.8528913377936,16.339431663982758,18.071498146569333
M23786,Demographic,334,18,RNN,4.078249931335449,1.895231008529663,0.7585138631047627,0.5164970560190667,252.8707389803964,5053.851731381378,5068.762351151061,99.89749391550268,199.59042179818184
M23786,Demographic,334,18,LSTM,3.4919240474700928,2.7151012420654297,0.7585138631047627,0.5164970560190667,252.8707389803964,5057.41124239388,5072.317270773981,99.96814809293676,199.87264300346948
M23786,Demographic,334,18,GRU,6.7307209968566895,4.211315870285034,0.7585138631047627,0.5164970560190667,252.8707389803964,5058.2712809011955,5073.175062324162,99.9852549902565,199.941049595358
M23786,Demographic,334,18,TCN,10.559356927871704,1.9896221160888672,0.7585138631047627,0.5164970560190667,252.8707389803964,682.2055472135416,770.8416445256323,13.010324682493824,14.146765304429923
M23799,Demographic,432,18,ARIMA,0.0613331794738769,0.0063672065734863,0.9979438304299872,0.2179583956563109,38.41204890522517,193.0779167880773,199.1000672601851,5.801395217356536,5.985204617470067
M23799,Demographic,432,18,SARIMA,1.077564001083374,0.0316720008850097,0.9979438304299872,0.2179583956563109,38.41204890522517,86.84957563092303,100.581470058781,2.605559912777165,2.6516810848217793
M23799,Demographic,432,18,Holt-Winters,0.0810246467590332,0.0034832954406738,0.9979438304299872,0.2179583956563109,38.41204890522517,81.57641918100437,93.3511647323354,2.446234242453237,2.485853536380533
M23799,Demographic,432,18,DLM,0.1416850090026855,0.0016238689422607,0.9979438304299872,0.2179583956563109,38.41204890522517,157.2159040243429,164.6472229442632,4.7214072716440425,4.8463241139054825
M23799,Demographic,432,18,RNN,9.753208637237549,3.0483310222625732,0.9979438304299872,0.2179583956563109,38.41204890522517,3304.7987549967347,3305.149453897033,99.64111600906573,198.5696161630575
M23799,Demographic,432,18,LSTM,7.001696825027466,2.663875102996826,0.9979438304299872,0.2179583956563109,38.41204890522517,3315.5083541621875,3315.859527604511,99.96403561406034,199.85622365067576
M23799,Demographic,432,18,GRU,5.689767122268677,2.054697275161743,0.9979438304299872,0.2179583956563109,38.41204890522517,3315.102517041906,3315.461255831847,99.95157471715147,199.80649667169263
M23799,Demographic,432,18,TCN,7.412260055541992,1.4220879077911377,0.9979438304299872,0.2179583956563109,38.41204890522517,139.4567467769097,154.8383943973305,4.193438504984029,4.304516911743866
M23978,Demographic,432,18,ARIMA,0.0452120304107666,0.0041170120239257,0.972837528361533,0.1909797519327747,315.43971831730096,515.5648561203324,635.1549343643162,3.5394900115529,3.5960098890014947
M23978,Demographic,432,18,SARIMA,0.9754238128662108,0.0211901664733886,0.972837528361533,0.1909797519327747,315.43971831730096,516.8268727387403,610.0191418266917,3.582005310091976,3.6007773659481983
M23978,Demographic,432,18,Holt-Winters,0.1126699447631836,0.0051419734954833,0.972837528361533,0.1909797519327747,315.43971831730096,534.0053748208305,647.2010736842032,3.747969236375277,3.706941659305384
M23978,Demographic,432,18,DLM,0.1281940937042236,0.002047061920166,0.972837528361533,0.1909797519327747,315.43971831730096,526.9082086866078,660.6235461721516,3.606595692271073,3.6775376633187182
M23978,Demographic,432,18,RNN,4.850480079650879,1.5856618881225586,0.972837528361533,0.1909797519327747,315.43971831730096,14316.162516466946,14327.96867542509,99.9220333403755,199.68837854758544
M23978,Demographic,432,18,LSTM,3.656715154647827,1.9184019565582275,0.972837528361533,0.1909797519327747,315.43971831730096,14325.873076020514,14337.669419796524,99.98993437517272,199.95974264828064
M23978,Demographic,432,18,GRU,4.327655792236328,1.772413969039917,0.972837528361533,0.1909797519327747,315.43971831730096,14324.69188215882,14336.499600320834,99.9816019232462,199.92642380166697
M23978,Demographic,432,18,TCN,476.22759199142456,1.1919291019439695,0.972837528361533,0.1909797519327747,315.43971831730096,500.0926910763887,591.3127041635014,3.5286192346115706,3.482426539529271
M24005,Demographic,432,18,ARIMA,0.1436259746551513,0.0147020816802978,0.671961922679669,0.5994467878372676,138.46577809216095,184.55264636296047,228.76874608173165,10.33318909579308,10.01424159708766
M24005,Demographic,432,18,SARIMA,0.7339601516723633,0.0062849521636962,0.671961922679669,0.5994467878372676,138.46577809216095,99.281048317914,152.90009986174718,5.841717487666284,5.810133209319938
M24005,Demographic,432,18,Holt-Winters,0.0893659591674804,0.0030500888824462,0.671961922679669,0.5994467878372676,138.46577809216095,94.13571866378102,150.43052441566314,5.600889003551696,5.522813843778618
M24005,Demographic,432,18,DLM,0.1309428215026855,0.0019378662109375,0.671961922679669,0.5994467878372676,138.46577809216095,107.03563996537936,154.64308059743948,6.191246547717267,6.183482910997714
M24005,Demographic,432,18,RNN,3.114476203918457,2.1394360065460205,0.671961922679669,0.5994467878372676,138.46577809216095,1924.759509211813,1936.8041996450424,99.39404254219592,197.59110223927257
M24005,Demographic,432,18,LSTM,4.620582818984985,1.5032291412353516,0.671961922679669,0.5994467878372676,138.46577809216095,1935.4053614480972,1947.373771511437,99.9540749528002,199.81643437545537
M24005,Demographic,432,18,GRU,3.860788822174072,2.195687055587769,0.671961922679669,0.5994467878372676,138.46577809216095,1934.83327742686,1946.794276575313,99.9249715193075,199.7004521943296
M24005,Demographic,432,18,TCN,341.04496121406555,0.7357048988342285,0.671961922679669,0.5994467878372676,138.46577809216095,381.1077735537848,402.7600297694235,19.557898319590446,21.395865482112907
M24177,Demographic,224,18,ARIMA,0.1009459495544433,0.0127830505371093,0.9513322634968232,0.3195608396122845,257.50540078662016,341.88963001633715,419.5673115839962,3.2721660036975915,3.232536531715265
M24177,Demographic,224,18,SARIMA,0.4567999839782715,0.0030081272125244,0.9513322634968232,0.3195608396122845,257.50540078662016,393.26042279899775,485.68805975495246,3.787668822598365,3.708316467617161
M24177,Demographic,224,18,Holt-Winters,0.0603039264678955,0.0022430419921875,0.9513322634968232,0.3195608396122845,257.50540078662016,436.2978767798273,536.7653644322502,4.2117185992458825,4.10370509560373
M24177,Demographic,224,18,DLM,0.0711488723754882,0.0019500255584716,0.9513322634968232,0.3195608396122845,257.50540078662016,328.1466080214158,393.8386119786095,3.113138505897184,3.103740978090549
M24177,Demographic,224,18,RNN,3.3926937580108643,1.922673225402832,0.9513322634968232,0.3195608396122845,257.50540078662016,10580.310222388756,10588.107174826027,99.97101914348606,199.88411303691817
M24177,Demographic,224,18,LSTM,5.864276885986328,1.707655906677246,0.9513322634968232,0.3195608396122845,257.50540078662016,10582.439866368755,10590.237203974884,99.9911568012592,199.9646316710439
M24177,Demographic,224,18,GRU,4.414229869842529,1.6927099227905271,0.9513322634968232,0.3195608396122845,257.50540078662016,10582.646279129503,10590.43173030229,99.9932180464375,199.97287802111344
M24177,Demographic,224,18,TCN,7.686854124069214,0.6596381664276123,0.9513322634968232,0.3195608396122845,257.50540078662016,439.20780564236105,529.5998948025247,4.234341942629123,4.130538137282581
M24227,Demographic,224,18,ARIMA,0.0805723667144775,0.0074079036712646,0.9627660041497088,0.0997729478546678,47.08339808991073,67.16176758643104,80.64641199119473,2.6185681060266903,2.668486210608845
M24227,Demographic,224,18,SARIMA,0.4987969398498535,0.0110218524932861,0.9627660041497088,0.0997729478546678,47.08339808991073,25.60020534461892,30.64760419751221,1.0010924000884929,1.0071745833290568
M24227,Demographic,224,18,Holt-Winters,0.0525879859924316,0.0015501976013183,0.9627660041497088,0.0997729478546678,47.08339808991073,23.251065423552923,29.90177397025478,0.9089367267415012,0.9154908387416364
M24227,Demographic,224,18,DLM,0.078611135482788,0.002173900604248,0.9627660041497088,0.0997729478546678,47.08339808991073,66.99581817379391,78.53301866563329,2.6156506164782805,2.662926046356426
M24227,Demographic,224,18,RNN,3.2456703186035156,1.853914737701416,0.9627660041497088,0.0997729478546678,47.08339808991073,2527.28245255447,2527.681600084922,99.67118788286668,198.68907736671144
M24227,Demographic,224,18,LSTM,5.812440872192383,3.540722131729126,0.9627660041497088,0.0997729478546678,47.08339808991073,2535.112440398302,2535.512005767054,99.98001961329976,199.92010806032368
M24227,Demographic,224,18,GRU,6.982795000076294,1.9709141254425049,0.9627660041497088,0.0997729478546678,47.08339808991073,2534.400174343884,2534.8090854116017,99.9515639621451,199.80643017960088
M24227,Demographic,224,18,TCN,5.90099835395813,0.6799118518829346,0.9627660041497088,0.0997729478546678,47.08339808991073,33.51830290364582,38.4771705745877,1.3110114616024868,1.3175790978499842
M24309,Demographic,224,18,ARIMA,0.0450541973114013,0.0044848918914794,0.6764989508904633,0.2289037315250441,144.1395454314213,216.3583331957751,298.2979788755062,2.841260462986,2.7747250437031914
M24309,Demographic,224,18,SARIMA,0.3973550796508789,0.0050599575042724,0.6764989508904633,0.2289037315250441,144.1395454314213,236.98297368682915,332.3398645934391,3.1201905479535816,3.0302519085336987
M24309,Demographic,224,18,Holt-Winters,0.0508956909179687,0.0020358562469482,0.6764989508904633,0.2289037315250441,144.1395454314213,323.63259961297837,448.3138203220753,4.26430513572463,4.094566853574333
M24309,Demographic,224,18,DLM,0.0406782627105712,0.0015578269958496,0.6764989508904633,0.2289037315250441,144.1395454314213,229.0921914535413,318.6939221061607,3.0138388124398214,2.9326057754257544
M24309,Demographic,224,18,RNN,2.5674948692321777,1.5228071212768557,0.6764989508904633,0.2289037315250441,144.1395454314213,7841.633355509411,7846.22417710777,99.96885986532938,199.87548561203744
M24309,Demographic,224,18,LSTM,3.2441961765289307,1.6466248035430908,0.6764989508904633,0.2289037315250441,144.1395454314213,7843.774144394865,7848.36963047942,99.99610579808834,199.9844245918864
M24309,Demographic,224,18,GRU,4.552731037139893,1.8985099792480469,0.6764989508904633,0.2289037315250441,144.1395454314213,7843.568290105632,7848.159906031523,99.99353046785724,199.97412646957295
M24309,Demographic,224,18,TCN,5.329858779907227,0.5682291984558105,0.6764989508904633,0.2289037315250441,144.1395454314213,227.19901007812507,320.46635173782994,2.99361766228293,2.909945607515389
M24320,Demographic,224,18,ARIMA,0.0221047401428222,0.0022792816162109,0.6785567974930014,0.0954009944184164,158.80225322437622,118.06674551119268,136.4027595541958,1.8869895635020504,1.8638734718717065
M24320,Demographic,224,18,SARIMA,0.3576328754425049,0.0101130008697509,0.6785567974930014,0.0954009944184164,158.80225322437622,127.64385501467169,149.13489662879422,2.0388548040191994,2.011278765876971
M24320,Demographic,224,18,Holt-Winters,0.1193840503692627,0.0015332698822021,0.6785567974930014,0.0954009944184164,158.80225322437622,100.84817068088508,127.0214013001356,1.6112531768575145,1.5928604303909868
M24320,Demographic,224,18,DLM,0.046234130859375,0.0013239383697509,0.6785567974930014,0.0954009944184164,158.80225322437622,105.84090994678232,130.51466906085574,1.6917943451642925,1.6715121295287143
M24320,Demographic,224,18,RNN,2.8501110076904297,1.55318284034729,0.6785567974930014,0.0954009944184164,158.80225322437622,6303.447044097021,6304.016914032024,99.99030141265465,199.95107839676177
M24320,Demographic,224,18,LSTM,3.5110342502593994,2.0937201976776123,0.6785567974930014,0.0954009944184164,158.80225322437622,6303.665619101095,6304.229768987538,99.99385822852334,199.97543635791283
M24320,Demographic,224,18,GRU,3.988221883773804,2.030716896057129,0.6785567974930014,0.0954009944184164,158.80225322437622,6303.329182186194,6303.897771595414,99.98845054938266,199.9538158818237
M24320,Demographic,224,18,TCN,8.38878583908081,0.6654069423675537,0.6785567974930014,0.0954009944184164,158.80225322437622,159.388370859375,184.51583137358077,2.547700761158845,2.504836040608359
M24344,Demographic,334,18,ARIMA,0.0323681831359863,0.0019021034240722,0.9915057024244618,0.6456258840206179,40.05623609842869,159.6677168113795,211.43076734012573,7.79988537585293,8.336200431405892
M24344,Demographic,334,18,SARIMA,0.4197719097137451,0.0226709842681884,0.9915057024244618,0.6456258840206179,40.05623609842869,106.55323820930386,131.86471859645613,5.360323932161245,5.474076982814338
M24344,Demographic,334,18,Holt-Winters,0.0537562370300293,0.0018448829650878,0.9915057024244618,0.6456258840206179,40.05623609842869,102.1256903348576,124.69869035169988,5.1642043645300655,5.240085967619294
M24344,Demographic,334,18,DLM,0.0974690914154052,0.0011839866638183,0.9915057024244618,0.6456258840206179,40.05623609842869,126.78238243649324,169.34896422961285,6.239735431769898,6.551681160296222
